ubicageo_f,numeral,nombre1,integra1,anios_a,temaatsp_a,temaatsp_b,temaatsp_c,temaatsp_d,sexostt,sexos1,sexos2
30147,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30148,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30149,1,SEGURIDAD PUBLICA MUNICIPAL,30149UEP01,2022,1,7,3,,41,38,3
30150,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30151,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30152,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30153,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30154,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30155,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30156,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30157,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30158,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30159,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30160,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30161,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30162,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30163,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30164,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30165,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30166,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30167,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30168,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30169,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30170,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30171,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30172,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30173,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30174,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30175,1,PREVENCION DEL DELITO,01175UEP01,2020,1,5,6,2,1,1,0
30176,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30177,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30178,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30179,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30180,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30181,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30182,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30183,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30184,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30185,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30186,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30187,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30188,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30189,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30190,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30191,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30192,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30193,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30194,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30195,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30196,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30197,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30198,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30199,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30200,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30201,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30202,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30203,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30204,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30205,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30206,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30207,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30208,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30209,1,SEGURIDAD PUBLICA MUNICIPAL,30209UEP01,2022,1,7,3,,23,20,3
30210,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30211,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
30212,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31001,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31002,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31003,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31004,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31005,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31006,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31007,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31008,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31009,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31010,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31011,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31012,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31013,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31014,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31015,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31016,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31017,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31018,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31019,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31020,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31021,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31022,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31023,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31024,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31025,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31026,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31027,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31028,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31029,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31030,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31031,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31032,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31033,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31034,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31035,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31036,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31037,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31038,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31039,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31040,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31041,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31042,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31043,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31044,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31045,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31046,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31047,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31048,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31049,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31050,1,UNIDAD ESPECIALIZADA PARA LA ATENCION DE VICTIMAS CONTRA LA VIOLENCIA,31050UEP01,2008,5,6,9,,9,5,4
31051,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31052,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31053,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31054,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31055,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31056,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31057,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31058,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31059,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31060,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31061,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31062,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31063,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31064,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31065,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31066,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31067,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31068,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31069,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31070,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31071,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31072,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31073,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31074,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31075,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31076,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31077,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31078,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31079,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31080,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31081,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31082,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31083,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31084,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31085,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31086,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31087,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31088,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31089,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31090,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31091,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31092,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31093,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31094,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31095,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31096,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31097,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31098,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31099,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31100,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31101,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31102,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31103,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31104,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31105,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
31106,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
32001,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
32002,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
32003,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
32004,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
32006,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
32008,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
32010,1,UNIDAD DE GENERO,32010UEP01,2021,6,5,1,2,6,3,3
32010,2,UNIDAD DE POLICIA TURISTICA,32010UEP02,2021,11,1,,,10,7,3
32011,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
32012,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
32014,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
32015,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
32016,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
32017,1,UNIDAD DE ATENCION A LA VIOLENCIA,32017UEP01,2011,5,6,,,17,6,11
32019,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
32023,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
32024,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
32025,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
32026,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
32028,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
32029,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
32030,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
32031,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
32033,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
32034,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
32036,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
32037,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
32038,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
32039,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
32040,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
32041,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
32042,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
32043,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
32044,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
32045,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
32046,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
32048,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
32049,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
32050,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
32051,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
32053,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
32054,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
32055,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
32056,1,UNIDAD DE GENERO,32056UEP01,2022,5,6,7,9,10,0,10
32057,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
32058,1,NO APLICA,NO APLICA,NA,0,0,0,0,NA,NA,NA
