ubicageo_f,nombre1,sexo_i,edades,totalca1,gdoestud_k,estagrad_e,institsp_c,antigu_a,antigu_b,puebindi_j,fdesigna_m
29031,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO VIAL,1,50,21000,6,1,13,28,1,26,2
29032,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,43,20228,4,3,18,1,1,26,1
29033,DIRECCION DE SEGURIDAD PROTECCION CIUDADANA Y MOVILIDAD DEL MUNICIPIO DE TLAXCALA,3,NA,NA,0,0,0,NA,NA,0,0
29034,DIRECCION DE SEGURIDAD PUBLICA VIALIDAD Y PROTECCION CIVIL,1,48,31602.4,6,4,18,20,1,26,1
29035,DIRECCION DE SEGURIDAD PUBLICA TRANSITO Y VIALIDAD,2,38,14497,4,3,19,18,1,26,1
29036,DIRECCION DE SEGURIDAD PUBLICA,1,31,20520.9,6,3,9,10,1,26,1
29037,DIRECCION DE SEGURIDAD PUBLICA,1,27,13451,4,3,23,7,1,26,2
29038,DIRECCION DE SEGURIDAD PUBLICA,1,42,236623,6,4,1,1,1,26,2
29039,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO,1,54,22665,4,3,18,23,1,26,2
29040,DIRECCION DE SEGURIDAD PUBLICA Y VIALIDAD MUNICIPAL,1,46,19784,4,3,18,28,0,26,1
29041,DIRECCION DE SEGURIDAD PUBLICA,1,34,18720.7,6,4,18,10,1,26,2
29042,SEGURIDAD PUBLICA,1,40,14400,4,3,9,5,1,26,2
29043,DIRECCION DE SEGURIDAD PUBLICA Y VIALIDAD,1,47,25484,6,4,3,20,1,26,2
29044,DIRECCION DE SEGURIDAD PUBLICA VIALIDAD Y TRANSITO MUNICIPAL DE ZACATELCO,1,45,33964,4,3,9,18,1,26,2
29045,DIRECCION DE SEGURIDAD PUBLICA Y VIALIDAD,1,51,13000,4,3,18,5,1,26,1
29046,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,35,12455,6,4,9,5,1,26,3
29047,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,2,28,21057,7,3,22,1,1,26,2
29048,DIRECCION DE SEGURIDAD PUBLICA Y VIALIDAD,1,51,23623.86,4,3,22,1,1,26,1
29049,DIRECCION DE SEGURIDAD PUBLICA Y VIALIDAD,1,38,19994,5,3,18,14,1,26,1
29050,DIRECCION DE SEGURIDAD PUBLICA Y VIALIDAD MUNICIPAL,1,26,13451,6,4,22,1,1,26,1
29051,SEGURIDAD PUBLICA,1,57,21494,4,3,9,7,1,26,2
29052,COMISARIA DE SEGURIDAD PUBLICA,1,40,14188,4,3,9,13,1,26,2
29053,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,41,13424,6,4,18,7,1,26,2
29054,SEGURIDAD PUBLICA MUNICIPAL,3,NA,NA,0,0,0,NA,NA,0,0
29055,DIRECCION DE SEGURIDAD PUBLICA TRANSITO Y VIALIDAD,1,29,14722.54,4,3,99,3,1,26,1
29056,DIRECCION DE SEGURIDAD PUBLICA Y VIALIDAD,1,35,13452,4,3,1,5,1,26,2
29057,SEGURIDAD PUBLICA VIALIDAD Y TRANSITO,1,42,15000,6,3,3,20,1,26,2
29058,DIRECCION DE SEGURIDAD PUBLICA VIALIDAD Y TRANSITO MUNICIPAL,2,48,11757,4,3,18,7,1,26,2
29059,SEGURIDAD PUBLICA,1,53,12364,6,4,3,32,1,26,1
29060,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL DE SANTA ISABEL XILOXOXTLA,1,40,NSS,6,4,18,5,1,26,2
30001,DIRECCION DE SEGURIDAD PUBLICA,1,37,29584,6,4,10,1,1,26,1
30002,COMANDANCIA MUNICIPAL,1,27,10397.32,3,3,17,1,0,26,2
30003,DIRECCION DE SEGURIDAD PUBLICA,1,43,12000,6,4,2,25,1,26,1
30004,POLICIA MUNICIPAL,1,38,20000,4,3,9,4,0,26,2
30005,SEGURIDAD PUBLICA MUNICIPAL,1,52,10400,3,3,9,5,1,26,3
30006,NO APLICA,3,NA,NA,0,0,0,NA,NA,0,0
30007,DIRECCION DE SEGURIDAD MUNICIPAL,1,36,8007.2,6,3,99,2,1,26,2
30008,SEGURIDAD PUBLICA,1,31,13451,3,3,18,3,1,26,1
30009,SEGURIDAD PUBLICA,1,52,15970,4,3,18,1,1,26,2
30010,DIRECCION DE SEGURIDAD MUNICIPAL,1,45,19952.06,6,4,13,6,1,26,1
30011,POLICIA MUNICIPAL,1,31,15969,6,4,17,3,1,26,2
30012,POLICIA MUNICIPAL,1,41,14145,4,1,9,15,2,26,1
30013,SEGURIDAD PUBLICA,1,36,10000,6,4,19,16,1,26,2
30014,NO APLICA,3,NA,NA,0,0,0,NA,NA,0,0
30015,DIRECCION DE SEGURIDAD PUBLICA,1,50,20000,6,3,19,4,1,26,2
30016,NO APLICA,3,NA,NA,0,0,0,NA,NA,0,0
30017,SEGURIDAD PUBLICA MUNICIPAL,1,54,15516.9,3,3,9,32,1,26,2
30018,DIRECCION DE POLICIA MUNICIPAL,1,32,7580,4,3,17,9,9,26,2
30019,DIRECCION DE SEGURIDAD PUBLICA,1,36,16000,3,3,17,4,1,12,1
30020,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,53,20000,6,4,5,26,1,12,1
30021,SEGURIDAD PUBLICA,1,47,12206,6,4,17,15,1,26,2
30022,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,52,14000,4,3,17,8,1,26,7
30023,SEGURIDAD PUBLICA,1,39,14000,4,3,9,12,6,26,6
30024,SEGURIDAD PUBLICA,1,40,16436,4,3,17,9,1,26,1
30025,SEGURIDAD PUBLICA,1,34,14000,6,4,21,5,1,26,1
30026,POLICIA PREVENTIVA,1,31,15600,6,3,22,1,1,26,1
30027,DIRECCION SEGURIDAD PUBLICA,1,50,12000,4,2,20,15,1,12,3
30028,POLICIA MUNICIPAL,1,63,44932.14,6,4,3,40,2,26,1
30029,SEGURIDAD PUBLICA,1,32,13000,4,3,3,10,0,26,1
30030,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,31,20000,6,3,9,12,1,26,6
30031,POLICIA MUNICIPAL PREVENTIVA,1,50,18164,4,3,9,31,1,4,2
30032,COORDINACION DE POLICIA MUNICIPAL,1,30,21055.58,6,4,9,4,1,26,3
30033,SEGURIDAD PUBLICA,1,33,13451,6,4,6,2,1,26,1
30034,DIRECCION DE SEGURIDAD PUBLICA,1,44,24580,3,3,99,15,1,26,2
30035,SEGURIDAD PUBLICA,1,54,10992.06,4,3,1,1,1,26,1
30036,DIRECCION DE SEGURIDAD PUBLICA,1,26,10090,6,3,5,1,1,26,2
30037,COMANDANCIA MUNICIPAL,1,60,9000,3,3,9,3,1,18,3
30038,DIRECCION DE SEGURIDAD PUBLICA,1,28,30042,4,3,9,8,1,26,6
30039,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,58,54108,7,4,10,1,1,26,2
30040,DIRECCION DE POLICIA MUNICIPAL,1,52,15994,4,3,1,34,1,18,1
30041,SEGURIDAD PUBLICA,1,24,8673.4,4,2,22,1,1,26,2
30042,SEGURIDAD PUBLICA,1,37,18000,4,3,18,9,1,26,1
30043,SEGURIDAD PUBLICA,1,37,15969.04,4,3,10,4,1,26,6
30044,DIRECCION DE PROTECCION CIUDADANA Y MOVILIDAD,1,44,15200,6,4,2,26,1,26,8
30045,POLICIA MUNICIPAL,1,40,24000,4,3,9,8,2,26,1
30046,SEGURIDAD PUBLICA,1,28,8620.82,4,3,99,1,1,26,1
30047,SEGURIDAD PUBLICA,1,59,35921,4,3,19,33,1,26,2
30048,DIRECCION DE SEGURIDAD PUBLICA,1,48,33600,4,3,1,30,1,26,1
30049,DIRECCION DE SEGURIDAD PUBLICA,1,32,15118,6,3,7,1,1,26,1
30050,DIRECCION DE SEGURIDAD PUBLICA,1,43,15000,6,4,13,22,1,18,7
30051,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,35,8000,4,9,17,4,1,18,1
30052,SEGURIDAD PUBLICA,1,27,21374,3,3,22,1,1,26,2
30053,SEGURIDAD PUBLICA,1,55,20796,4,3,18,18,1,26,1
30054,DIRECCION DE SEGURIDAD PUBLICA,1,90,NSS,9,9,99,NSS,1,99,9
30055,DIRECCION DE SEGURIDAD PUBLICA,2,37,11038.48,4,3,19,6,1,26,3
30056,SEGURIDAD PUBLICA MUNICIPAL,1,57,10600.1,3,3,10,35,0,12,1
30057,SEGURIDAD PUBLICA MUNICIPAL,1,42,9802,4,3,17,1,1,26,1
30058,DIRECCION DE SEGURIDAD PUBLICA,3,NA,NA,0,0,0,NA,NA,0,0
30059,SEGURIDAD PUBLICA MUNICIPAL,1,45,15994,3,3,18,6,2,26,2
30060,DIRECCION DE SEGURIDAD PUBLICA,1,49,13000,3,3,1,20,1,4,2
30061,DIRECCION DE SEGURIDAD PUBLICA,1,47,49900,4,3,9,13,1,26,1
30062,SEGURIDAD PUBLICA,1,32,18004,4,3,18,14,1,26,2
30063,SEGURIDAD PUBLICA,1,55,16224,6,3,1,28,8,26,2
30064,COMANDANCIA MUNICIPAL,1,41,9000,4,3,21,1,1,18,1
30065,DIRECCION DE SEGURIDAD CIUDADANA Y VIALIDAD,1,39,50403.22,7,3,18,14,1,26,1
30066,SEGURIDAD PUBLICA,1,45,19808,4,3,23,1,1,18,2
30067,SEGURIDAD PUBLICA,1,25,8000,4,3,21,1,1,18,2
30068,COORDINACION DE SEGURIDAD PUBLICA,2,46,15969.32,6,4,20,4,1,26,2
30069,DIRECCION DE SEGURIDAD PUBLICA,1,25,13246,4,3,18,4,1,26,2
30070,SEGURIDAD PUBLICA,1,77,12000,5,3,9,3,1,26,2
30071,DIRECCION DE SEGURIDAD PUBLICA,1,44,29999,6,1,10,10,1,26,1
30072,SEGURIDAD PUBLICA,1,42,9957.4,4,3,18,17,1,26,6
30073,POLICIA MUNICIPAL,1,60,13452,4,3,9,1,1,26,2
30074,NO APLICA,3,NA,NA,0,0,0,NA,NA,0,0
30075,NO APLICA,3,NA,NA,0,0,0,NA,NA,0,0
30076,SEGURIDAD PUBLICA,1,43,12000,4,3,9,23,0,26,2
30077,POLICIA MUNICIPAL,1,35,24000,6,1,17,5,1,26,3
30078,SEGURIDAD PUBLICA,1,57,17994,3,3,5,13,1,12,1
30079,DIRECCION DE POLICIA MUNICIPAL,1,54,25000,6,4,1,5,5,10,2
30080,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,39,22000,2,2,22,1,1,26,2
30081,DIRECCION DE SEGURIDAD PUBLICA,1,32,16400,6,1,18,3,3,26,1
30082,DIRECCION DE SEGURIDAD PUBLICA,1,52,10000,4,3,17,5,1,26,1
30083,DIRECCION DE SEGURIDAD PUBLICA,1,50,18700.2,4,3,1,26,5,26,3
30084,POLICIA MUNICIPAL,1,33,10000,4,3,17,14,1,26,2
30085,DIRECCION DE POLICIA MUNICIPAL,1,42,21000,4,3,2,15,1,26,1
30086,POLICIA MUNICIPAL,1,32,NA,4,3,9,10,1,26,1
30087,DIRECCION DE SEGURIDAD CIUDADANA Y TRANSITO MUNICIPAL,1,33,65051.96,6,4,2,12,1,26,1
30088,SEGURIDAD PUBLICA MUNICIPAL,1,26,10000,3,3,17,2,1,26,2
30089,DIRECCION DE SEGURIDAD PUBLICA,1,40,13000,4,1,17,1,1,26,1
30090,DIRECCION DE SEGURIDAD CIUDADANA,1,51,15000,4,3,23,0,0,25,1
30091,POLICIA MUNICIPAL PREVENTIVA,1,45,60771,4,3,9,4,4,26,2
30092,NO APLICA,3,NA,NA,0,0,0,NA,NA,0,0
30093,NO APLICA,3,NA,NA,0,0,0,NA,NA,0,0
30094,SEGURIDAD PUBLICA,1,46,20000,4,3,18,25,3,26,2
30095,POLICIA MUNICIPAL,1,40,15000,4,3,1,14,1,26,6
30096,POLICIA MUNICIPAL,1,23,8000,4,3,17,1,1,26,1
30097,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,41,8000,4,3,9,15,1,26,6
30098,SEGURIDAD PUBLICA,1,38,7200,3,3,19,12,1,12,3
30099,NO APLICA,3,NA,NA,0,0,0,NA,NA,0,0
30100,DIRECCION DE SEGURIDAD PUBLICA,1,23,18000,4,3,20,5,1,26,2
30101,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,42,8587.14,4,3,18,4,4,26,2
30102,SEGURIDAD PUBLICA,1,35,30000,4,3,2,10,1,26,1
30103,SEGURIDAD PUBLICA,1,54,10000,4,3,22,1,1,26,2
30104,DIRECCION DE LA POLICIA MUNICIPAL,1,40,11040,4,3,1,1,1,12,2
30105,NO APLICA,3,NA,NA,0,0,0,NA,NA,0,0
30106,SEGURIDAD PUBLICA,1,48,11549,4,3,10,13,1,26,1
30107,COMANDANCIA MUNICIPAL,1,39,6000,3,3,17,1,0,26,1
30108,COMISARIA DE SEGURIDAD PUBLICA,1,77,35038,6,3,3,1,1,26,2
30109,SEGURIDAD PUBLICA MUNICIPAL,1,49,25000,4,3,18,1,1,26,2
30110,DIRECCION DE SEGURIDAD PUBLICA,1,44,17266,4,3,18,4,1,26,2
30111,SEGURIDAD PUBLICA,1,61,15709.5,7,3,18,30,10,26,1
30112,DIRECCION DE SEGURIDAD PUBLICA,1,68,11200,3,3,1,30,1,26,1
30113,SEGURIDAD PUBLICA MUNICIPAL,1,27,12000,4,3,9,1,1,26,1
30114,DIRECCION DE SEGURIDAD PUBLICA,1,45,7408,5,3,6,1,1,26,1
30115,DIRECCION DE SEGURIDAD PUBLICA,1,50,17900,6,3,19,5,1,26,2
30116,COMANDANCIA MUNICIPAL,1,52,17264,3,3,18,10,1,26,2
30117,NO APLICA,3,NA,NA,0,0,0,NA,NA,0,0
30118,COORDINACION DE SEGURIDAD PUBLICA,1,64,46000,6,4,2,10,1,26,2
30119,NO APLICA,3,NA,NA,0,0,0,NA,NA,0,0
30120,DIRECCION DE SEGURIDAD PUBLICA,1,47,18000,3,3,1,4,1,12,2
30121,POLICIA MUNICIPAL,1,39,21102,4,3,21,12,1,26,1
30122,SEGURIDAD PUBLICA,1,45,14000,4,3,1,21,1,12,1
30123,DIRECCION DE SEGURIDAD PUBLICA,2,47,25000,4,3,19,1,0,26,5
30124,SEGURIDAD PUBLICA MUNICIPAL,1,36,35000,6,3,11,17,1,26,2
30125,NO APLICA,3,NA,NA,0,0,0,NA,NA,0,0
30126,POLICIA MUNICIPAL,1,37,8473.76,5,3,9,14,1,26,6
30127,DIRECCION DE SEGURIDAD PUBLICA,1,46,16000,6,4,18,15,1,26,2
30128,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,36,20000,4,3,11,8,1,26,1
30129,SEGURIDAD PUBLICA,1,44,18622.44,3,3,18,13,1,26,3
30130,SEGURIDAD PUBLICA,1,33,22000,4,3,18,5,1,26,1
30131,DIRECCION DE PREVENCION DEL DELITO Y SEGURIDAD PUBLICA MUNICIPAL,1,48,50404,6,4,17,26,0,26,2
30132,COMANDANCIA DE LA POLICIA,1,55,14000,4,3,17,37,0,26,4
30133,DIRECCION DE SEGURIDAD PUBLICA,1,49,8000,4,3,1,7,1,26,1
30134,SEGURIDAD PUBLICA,1,48,16000,6,3,19,28,1,26,3
30135,DIRECCION DE POLICIA,1,44,0,3,3,17,20,1,26,1
30136,DIRECCION DE SEGURIDAD PUBLICA,1,33,8000,6,3,9,12,1,26,2
30137,DIRECCION DE SEGURIDAD PUBLICA,1,36,10000,1,0,22,1,0,12,1
30138,NO APLICA,3,NA,NA,0,0,0,NA,NA,0,0
30139,SEGURIDAD PUBLICA,2,50,8000,4,3,18,7,1,26,6
30140,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,46,13613,4,3,18,5,1,26,2
30141,DIRECCION DE SEGURIDAD PUBLICA,2,43,NSS,6,3,20,1,1,26,1
30142,SEGURIDAD PUBLICA MUNICIPAL,1,32,20000,3,3,18,4,4,26,2
30143,SEGURIDAD PUBLICA,1,40,16000,6,2,20,5,5,26,2
30144,NO APLICA,3,NA,NA,0,0,0,NA,NA,0,0
30145,DIRECCION DE SEGURIDAD PUBLICA,1,33,20000,4,3,17,15,1,26,2
30146,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,29,9340.02,4,3,9,8,1,26,1
30147,NO APLICA,3,NA,NA,0,0,0,NA,NA,0,0
30148,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,48,22286,4,3,17,23,10,26,2
30149,DIRECCION DE SEGURIDAD PUBLICA,1,48,18000,4,3,1,10,1,24,2
30150,SEGURIDAD PUBLICA,1,34,11008.88,5,3,1,1,1,26,2
30151,DIRECCION DE SEGURIDAD PUBLICA,2,40,20000,6,2,21,1,1,26,1
30152,DIRECCION DE SEGURIDAD PUBLICA,1,35,6000,6,3,23,1,1,26,2
30153,SEGURIDAD PUBLICA,1,63,14000,6,4,23,1,1,26,2
30154,SEGURIDAD PUBLICA,1,45,8000,3,3,1,5,1,26,1
30155,SEGURIDAD PUBLICA MUNICIPAL,3,NA,NA,0,0,0,NA,NA,0,0
30156,SEGURIDAD PUBLICA,1,30,11880.26,3,3,22,5,1,26,2
30157,DIRECCION DE SEGURIDAD PUBLICA,1,46,9671.74,6,2,20,21,1,26,2
30158,DIRECCION DE SEGURIDAD PUBLICA,1,67,23624,3,3,12,1,1,26,3
30159,SEGURIDAD PUBLICA,1,37,14000,4,3,21,1,1,12,1
30160,DIRECCION DE SEGURIDAD PUBLICA,1,62,60000,6,4,1,35,1,26,2
30161,POLICIA MUNICIPAL PREVENTIVA,1,44,18000,5,3,21,1,1,4,2
30162,DIRECCION DE SEGURIDAD PUBLICA,2,42,14000,6,4,17,4,1,26,2
30163,SEGURIDAD PUBLICA,1,43,9230,3,3,17,11,1,26,1
30164,DIRECCION DE SEGURIDAD PUBLICA,1,58,10000,4,3,19,40,1,26,2
30165,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,37,18000,4,3,9,3,1,26,6
30166,DIRECCION DE SEGURIDAD PUBLICA,1,49,5000,4,3,17,4,1,26,1
30167,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,34,20000,4,3,17,4,1,26,2
30168,SEGURIDAD PUBLICA,1,52,20000,4,3,3,8,1,12,2
30169,NO APLICA,3,NA,NA,0,0,0,NA,NA,0,0
30170,SEGURIDAD PUBLICA MUNICIPAL,1,51,12000,4,3,17,1,1,13,3
30171,DIRECCION DE SEGURIDAD PUBLICA,1,43,14400,3,3,22,1,1,12,6
30172,DIRECCION DE SEGURIDAD PUBLICA,1,53,11000,4,3,18,22,1,23,2
30173,SEGURIDAD PUBLICA MUNICIPAL,1,36,20000,6,4,14,8,0,26,2
30174,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,36,40000,6,4,3,12,1,26,1
30175,POLICIA Y PREVENCION DEL DELITO,1,50,32554,8,4,18,20,1,26,6
30176,DIRECCION DE SEGURIDAD PUBLICA,1,27,20000,3,2,21,3,2,26,2
30177,COMANDANCIA MUNICIPAL,1,40,18766,3,3,9,4,1,26,2
30178,SEGURIDAD PUBLICA Y VIALIDAD,1,41,35000,3,3,1,1,1,26,5
30179,SEGURIDAD PUBLICA MUNICIPAL,1,33,13426,4,3,17,1,0,26,1
30180,DIRECCION SEGURIDAD PUBLICA,1,30,8000,4,3,5,3,1,12,6
30181,DIRECCION DE SEGURIDAD PUBLICA,1,41,20560,6,3,3,15,5,26,1
30182,NO APLICA,3,NA,NA,0,0,0,NA,NA,0,0
30183,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,33,29000,5,3,18,5,1,26,1
30184,SEGURIDAD PUBLICA MUNICIPAL,1,52,9500,2,2,22,0,0,12,1
30185,COMANDANCIA MUNICIPAL,1,73,10000,3,3,20,30,1,12,2
30186,SEGURIDAD PUBLICA,1,38,13000,3,3,18,12,1,26,3
30187,SEGURIDAD PUBLICA MUNICIPAL,2,28,7000,4,3,17,5,1,26,2
30188,SEGURIDAD PUBLICA,1,39,20000,3,3,17,20,2,26,2
30189,DIRECCION DE POLICIA MUNICIPAL,1,33,36614,6,4,2,14,0,26,1
30190,COMANDANCIA DE LA POLICIA MUNICIPAL,1,29,9000,3,3,17,5,1,26,1
30191,NO APLICA,3,NA,NA,0,0,0,NA,NA,0,0
30192,DIRECCION DE SEGURIDAD PUBLICA,1,54,9114,4,3,12,8,1,26,2
30193,COMANDANCIA DE LA POLICIA MUNICIPAL,1,41,30000,7,4,23,12,4,26,2
30194,SEGURIDAD PUBLICA,1,34,8000,4,3,18,2,1,26,1
30195,SEGURIDAD PUBLICA,1,36,12000,4,3,17,3,1,12,2
30196,DIRECCION DE SEGURIDAD PUBLICA,1,58,18766,4,3,19,28,1,26,2
30197,COMANDANCIA,1,31,11610.88,4,3,18,10,1,26,3
30198,SEGURIDAD PUBLICA,1,40,9600,4,3,9,4,1,26,1
30199,DIRECCION DE SEGURIDAD PUBLICA,1,60,11400,2,3,17,4,1,12,1
30200,DIRECCION DE SEGURIDAD PUBLICA,1,31,18416,6,4,17,1,1,26,1
30201,INSPECCION DE POLICIA,1,36,13434,3,3,9,5,1,12,2
30202,SEGURIDAD PUBLICA MUNICIPAL,1,43,11000,4,3,1,25,0,26,1
30203,DIRECCION DE SEGURIDAD PUBLICA,1,36,17123,4,3,9,6,1,18,6
30204,DIRECCION DE SEGURIDAD PUBLICA,1,41,15222,4,3,9,10,1,26,6
30205,NO APLICA,3,NA,NA,0,0,0,NA,NA,0,0
30206,JEFATURA DE SEGURIDAD PUBLICA,1,48,41414,6,2,9,10,1,26,2
30207,COMANDANCIA DE LA POLICIA MUNICIPAL,2,50,8000,9,9,22,3,1,26,1
30208,SEGURIDAD CIUDADANA,1,47,20000,4,3,17,27,1,26,2
30209,SEGURIDAD PUBLICA MUNICIPAL,1,43,10000,6,4,17,3,1,26,2
30210,SEGURIDAD PUBLICA MUNICIPAL,1,38,18512,3,3,18,5,1,26,2
30211,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,40,17021,6,4,17,5,1,26,2
30212,DIRECCION DE SEGURIDAD PUBLICA,1,41,30000,6,4,1,10,1,26,1
31001,DIRECCION DE SEGURIDAD PUBLICA,1,52,8000,3,3,17,4,1,6,2
31002,DIRECCION SEGURIDAD PUBLICA,1,82,7000,3,3,17,15,1,6,2
31003,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,34,12000,4,3,20,4,1,6,2
31004,DIRECCION DE SEGURIDAD PUBLICA,1,59,9000,6,2,13,30,1,6,1
31005,DIRECCION DE SEGURIDAD PUBLICA,1,48,8000,4,3,18,2,0,6,2
31006,DIRECCION DE SEGURIDAD PUBLICA,1,54,4000,3,3,17,5,1,6,2
31007,DIRECCION DE SEGURIDAD PUBLICA,1,34,12000,6,2,21,4,1,6,2
31008,DIRECCION DE SEGURIDAD PUBLICA,1,46,6000,3,3,21,1,1,6,2
31009,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,28,6000,4,3,18,8,1,6,2
31010,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO,1,44,7000,4,2,21,5,1,6,2
31011,DIRECCION DE SEGURIDAD PUBLICA,2,28,10000,3,3,21,1,1,6,2
31012,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,44,9000,3,3,3,15,1,6,6
31013,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,49,13600,5,3,9,26,1,6,2
31014,SEGURIDAD PUBLICA MUNICIPAL,1,35,7600,3,3,17,8,1,6,2
31015,DIRECCION DE SEGURIDAD PUBLICA,1,45,10000,4,3,21,1,1,6,2
31016,SEGURIDAD PUBLICA Y TRANSITO,1,51,7000,3,3,3,21,1,6,6
31017,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,57,12000,3,3,17,18,1,6,2
31018,DIRECCION DE SEGURIDAD PUBLICA,1,49,8000,3,3,21,1,1,6,2
31019,DIRECCION DE SEGURIDAD PUBLICA,1,48,13450,3,3,17,3,0,6,2
31020,DIRECCION DE SEGURIDAD PUBLICA,1,63,11000,3,3,9,40,1,6,2
31021,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO,1,36,8000,6,4,17,5,1,6,2
31022,SEGURIDAD PUBLICA,1,33,5800,4,3,22,1,1,6,2
31023,DIRECCION DE SEGURIDAD PUBLICA,1,38,12000,6,4,21,19,0,26,2
31024,DIRECCION DE SEGURIDAD PUBLICA,1,28,9000,6,4,17,4,1,6,1
31025,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,49,6400,3,3,17,10,1,6,2
31026,DIRECCION DE SEGURIDAD PUBLICA,1,48,5800,4,3,20,12,1,6,2
31027,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,57,17000,6,4,19,36,2,6,2
31028,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO,1,33,6000,4,3,11,12,1,6,2
31029,DIRECCION DE SEGURIDAD PUBLICA,1,25,6000,4,3,17,7,1,6,2
31030,DIRECCION DE SEGURIDAD PUBLICA,1,36,5400,3,3,21,1,1,6,2
31031,DIRECCION DE SEGURIDAD PUBLICA DEL MUNICIPIO DE DZONCAUICH,1,47,7500,3,3,21,1,1,6,2
31032,DIRECCION DE SEGURIDAD PUBLICA,1,56,10000,6,4,9,7,1,6,2
31033,DIRECCION DE SEGURIDAD PUBLICA,1,53,6000,6,4,20,4,1,6,2
31034,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO,1,33,7000,3,3,18,9,1,26,2
31035,DIRECCION DE SEGURIDAD PUBLICA,1,49,7000,4,2,3,23,1,6,2
31036,DIRECCION DE SEGURIDAD PUBLICA,1,50,12000,3,3,17,3,3,6,2
31037,SEGURIDAD PUBLICA,1,27,5400,4,3,17,4,1,6,2
31038,DIRECCION DE SEGURIDAD PUBLICA,1,64,20000,3,3,9,18,1,6,2
31039,DIRECCION DE SEGURIDAD PUBLICA,1,34,12000,3,3,21,9,1,6,2
31040,DIRECCION DE SEGURIDAD PUBLICA,1,40,15000,6,4,17,15,3,6,2
31041,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO,1,42,36873,4,3,9,15,1,26,1
31042,DIRECCION DE SEGURIDAD PUBLICA,1,42,12000,4,2,20,20,1,6,2
31043,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO,1,38,6400,3,3,21,1,1,6,2
31044,DIRECCION DE SEGURIDAD PUBLICA,1,44,10000,4,3,9,24,1,26,3
31045,DIRECCION DE SEGURIDAD PUBLICA,1,43,8000,3,3,18,7,1,6,1
31046,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO,1,60,8500,4,2,17,19,1,6,1
31047,DIRECCION SE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,50,9000,3,3,17,4,4,6,2
31048,DIRECCION DE SEGURIDAD PUBLICA,1,49,12000,4,3,21,1,1,6,6
31049,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,36,7400,3,3,17,4,1,6,1
31050,DIRECCION DE LA POLICIA MUNICIPAL,1,55,103918,6,4,20,20,11,25,2
31051,DIRECCION DE SEGURIDAD PUBLICA,1,30,5000,6,4,21,1,1,6,1
31052,DIRECCION DE SEGURIDAD PUBLICA Y VIALIDAD,1,46,20000,6,3,6,26,1,6,2
31053,DIRECCION DE SEGURIDAD PUBLICA,1,24,12000,4,3,1,4,1,99,2
31054,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,2,45,3500,3,3,21,1,0,6,2
31055,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO,1,39,11000,3,3,17,3,1,6,2
31056,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,45,16000,3,3,20,7,1,6,2
