ubicageo_f,numeral,nombre1,rnsnni1,coedsett,coedse1,coedse2,coedse3,coedses1,coedse4,coedse5,coedse6,coedses2,coedse8,coedse9,coedse10,coedse11,coedses3,coedse12,coedse13,coedse14,coedsens,coedse16,coedse18,mymenitt,mymeni1,mymeni2,mymeni3,mymenint,mymenis1,mymeni4,mymeni5,mymeni6,mymeni7,mymenis2,mymeni8,mymeni9,mymeni10,mymeni11,mymenis3,mymeni12,mymeni13,mymeni14,mymenins,mymeni16,mymeni17
25009,8,PUEBLO NUEVO,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
25010,1,DIRECCION DE SEGURIDAD PUBLICA,1,3,3,0,0,0,0,0,0,0,0,0,0,,3,3,0,0,,,,164,164,0,0,,147,147,0,0,,17,17,0,0,,0,0,0,0,,,
25010,2,BASE MOCHICAHUI,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
25010,3,BASE CHARAY,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
25010,4,BASE SAN BLAS,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
25010,5,BASE JAHUARA II,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
25011,1,BASE 2 JUAN JOSE RIOS,1,1,0,0,1,0,0,0,0,0,0,0,0,,1,0,0,1,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
25011,2,BASE 3 RUIZ CORTINES,1,1,0,0,1,0,0,0,0,0,0,0,0,,1,0,0,1,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
25011,3,BASE 4 BENITO JUAREZ,1,1,0,0,1,0,0,0,0,0,0,0,0,,1,0,0,1,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
25011,4,BASE 5 LEYVA SOLANO,1,1,0,0,1,0,0,0,0,0,0,0,0,,1,0,0,1,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
25011,5,BASE 6 COREREPE,1,1,0,0,1,0,0,0,0,0,0,0,0,,1,0,0,1,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
25011,6,BASE 7 EL HUITUSSI,1,1,0,0,1,0,0,0,0,0,0,0,0,,1,0,0,1,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
25011,7,BASE 8 LA TRINIDAD,1,1,0,0,1,0,0,0,0,0,0,0,0,,1,0,0,1,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
25011,8,BASE 9 LAS GLORIAS,1,1,0,0,1,0,0,0,0,0,0,0,0,,1,0,0,1,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
25011,9,BASE 10 TAMAZULA,1,1,0,0,1,0,0,0,0,0,0,0,0,,1,0,0,1,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
25011,10,BASE 11 LA BRECHA,1,1,0,0,1,0,0,0,0,0,0,0,0,,1,0,0,1,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
25011,11,BASE 12 SAN RAFAEL,1,1,0,0,1,0,0,0,0,0,0,0,0,,1,0,0,1,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
25011,12,BASE 13 ESTACION BAMOA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
25011,13,BASE 14 BAMOA PUEBLO,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
25011,14,BASE 15 LEON FONSECA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
25011,15,BASE 16 NIO,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
25011,16,BASE 17 EL BURRION,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
25011,17,BASE 18 CERRO CABEZON,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
25011,18,BASE 19 PORTUGUEZ DE GALVEZ,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
25012,1,CENTRO DE SEGURIDAD CIUDADANA,1,8,8,0,0,4,4,0,0,4,4,0,0,,0,0,0,0,,,,15899,15281,618,0,,14816,14297,519,0,,1083,984,99,0,,0,0,0,0,,,
25013,1,DSPMYTM MOCORITO,1,2,2,0,0,1,1,0,0,1,1,0,0,,0,0,0,0,,,,29,29,0,0,,29,29,0,0,,0,0,0,0,,0,0,0,0,,,
25013,2,DSPMYTM PERICOS,1,1,1,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
25013,3,DSPMYTM MELCHOR OCAMPO,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
25014,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,2,2,0,0,2,2,0,0,0,0,0,0,,0,0,0,0,,,,86,86,0,0,,86,86,0,0,,0,0,0,0,,0,0,0,0,,,
25015,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,5,4,1,0,0,0,0,0,0,0,0,0,,5,4,1,0,,,,720,670,50,0,,648,606,42,0,,72,64,8,0,,0,0,0,0,,,
25015,2,BASE DOS TAMAZULA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
25016,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,2,2,0,0,0,0,0,0,0,0,0,0,,2,2,0,0,,,,18,18,0,0,,18,18,0,0,,0,0,0,0,,0,0,0,0,,,
25017,1,RUIZ CORTINEZ NUMERO UNO,1,1,1,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
25017,2,ESTACION NARANJO,1,1,1,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
25017,3,SINDICATURA MEZQUITE ALTO,1,1,1,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
25017,4,SINALOA DE LEYVA,1,2,2,0,0,0,0,0,0,0,0,0,0,,2,2,0,0,,,,483,474,9,0,,447,438,9,0,,36,36,0,0,,0,0,0,0,,,
25017,5,MAQUIPO,1,1,1,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
25017,6,LLANO GRANDE,1,1,1,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
25017,7,BACUBIRITO,1,1,1,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
25018,1,ALTATA,1,2,2,0,0,2,2,0,0,0,0,0,0,,0,0,0,0,,,,49,45,4,0,,47,43,4,0,,2,2,0,0,,0,0,0,0,,,
25018,2,VILLA BENITO JUAREZ,1,1,1,0,0,1,1,0,0,0,0,0,0,,0,0,0,0,,,,19,19,0,0,,18,18,0,0,,1,1,0,0,,0,0,0,0,,,
25018,3,VILLA ANGEL FLORES LA PALMA,1,1,1,0,0,1,1,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
25018,4,NAVOLATO,1,4,4,0,0,3,3,0,0,1,1,0,0,,0,0,0,0,,,,1101,1039,62,0,,1054,995,59,0,,47,44,3,0,,0,0,0,0,,,
26001,1,SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,2,2,0,0,0,0,0,0,0,0,0,0,,2,2,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
26002,1,COMISARIA GENERAL DE POLICIA PREVENTIVA Y TRANSITO MUNICIPAL,1,11,10,1,0,10,9,1,0,1,1,0,0,,0,0,0,0,,,,4366,4300,66,0,,4240,4180,60,0,,126,120,6,0,,0,0,0,0,,,
26003,1,COMANDANCIA DE POLICIA MUNICIPAL Y TRANSITO,9,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,NSS,NSS,NSS,NSS,,,,NSS,NSS,NSS,NSS,,NSS,NSS,NSS,NSS,,NSS,NSS,NSS,NSS,,NSS,NSS,NSS,NSS,,,
26004,1,SEGURIDAD PUBLICA ALTAR,1,3,0,0,3,0,0,0,0,0,0,0,0,,3,0,0,3,,,,72,72,0,0,,72,72,0,0,,0,0,0,0,,0,0,0,0,,,
26005,1,COMANDANCIA DE POLICIA Y TRANSITO MUNICIPAL,1,2,2,0,0,1,1,0,0,1,1,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
26006,1,COMISARIA DE LA POLICIA PREVENTIVA Y TRANSITO MUNICIPAL,1,3,2,1,0,0,0,0,0,0,0,0,0,,3,2,1,0,,,,5,5,0,0,,5,5,0,0,,0,0,0,0,,0,0,0,0,,,
26007,1,COMISARIA GENERAL DE SEGURIDAD PUBLICA,1,2,0,0,2,0,0,0,0,0,0,0,0,,2,0,0,2,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
26008,1,COMANDANCIA DE POLICIA Y TRANSITO MUNICIPAL,1,2,0,0,2,0,0,0,0,0,0,0,0,,2,0,0,2,,,,5,5,0,0,,5,5,0,0,,0,0,0,0,,0,0,0,0,,,
26009,1,COMISARIA MUNICIPAL DE BACANORA,1,2,2,0,0,0,0,0,0,0,0,0,0,,2,2,0,0,,,,3,3,0,0,,3,3,0,0,,0,0,0,0,,0,0,0,0,,,
26010,1,COMANDANCIA,1,3,3,0,0,0,0,0,0,0,0,0,0,,3,3,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
26011,1,COMISARIA DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,3,3,0,0,2,2,0,0,1,1,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
26012,1,COMANDANCIA BACUM,1,4,2,1,1,3,2,1,0,1,0,0,1,,0,0,0,0,,,,271,271,0,0,,264,264,0,0,,7,7,0,0,,0,0,0,0,,,
26012,2,CAMPO 60,1,2,2,0,0,1,1,0,0,1,1,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
26012,3,SAN JOSE,1,2,2,0,0,1,1,0,0,1,1,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
26012,4,CAMPO 77,1,2,2,0,0,1,1,0,0,1,1,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
26012,5,ATOTONILCO,1,1,1,0,0,1,1,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
26012,6,VILLA DE GUADALUPE,1,1,1,0,0,1,1,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
26012,7,SANTA TERESA,1,1,1,0,0,1,1,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
26012,8,MIGUEL ALEMAN,1,1,1,0,0,1,1,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
26012,9,INDEPENDENCIA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
26013,1,COMANDANCIA DE POLICIA,1,2,2,0,0,0,0,0,0,0,0,0,0,,2,2,0,0,,,,5,5,0,0,,5,5,0,0,,0,0,0,0,,0,0,0,0,,,
26014,1,COMANDANCIA POLICIA PREVENTIVA Y TRANSITO MUNICIPAL,1,2,2,0,0,1,1,0,0,1,1,0,0,,0,0,0,0,,,,4,4,0,0,,4,4,0,0,,0,0,0,0,,0,0,0,0,,,
26015,1,COMANDANCIA MUNICIPAL BAVISPE,1,2,2,0,0,0,0,0,0,0,0,0,0,,2,2,0,0,,,,6,6,0,0,,6,6,0,0,,0,0,0,0,,0,0,0,0,,,
26015,2,COMISARIA SAN MIGUELITO,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
26016,1,JEFATURA DE POLICIA PREVENTIVA Y TRANSITO MUNICIPAL,1,2,2,0,0,1,1,0,0,1,1,0,0,,0,0,0,0,,,,34,34,0,0,,34,34,0,0,,0,0,0,0,,0,0,0,0,,,
26017,1,DELEGACION DE POLICIA PREVENTIVA Y TRANSITO MUNICIPAL CABORCA SONORA,1,8,0,0,8,0,0,0,0,0,0,0,0,,8,0,0,8,,,,2786,0,0,2786,,0,0,0,0,,0,0,0,0,,2786,0,0,2786,,,
26017,2,DELEGACION DE POLICIA PREVENTIVA Y TRANSITO MUNICIPAL POBLADO PLUTARCO ELIAS CALLES LA Y GRIEGA,1,2,0,0,2,0,0,0,0,0,0,0,0,,2,0,0,2,,,,250,0,0,250,,0,0,0,0,,0,0,0,0,,250,0,0,250,,,
26018,1,CENTRO DE CONTROL,1,25,25,0,0,22,22,0,0,3,3,0,0,,0,0,0,0,,,,254,254,0,0,,127,127,0,0,,127,127,0,0,,0,0,0,0,,,
26018,2,USSI SUR,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
26018,3,UMAV,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
26018,4,SUR ESTE,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
26018,5,VILLA BONITA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
26018,6,PONIENTE,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
26018,7,NAINARI,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
26018,8,YUKUJIMARI,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
26018,9,VILLA CALIFORNIA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
26018,10,USSI NORTE,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
26018,11,HORNOS,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
26018,12,ESPERANZA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
26018,13,COCORIT,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
26018,14,PROVIDENCIA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
26018,15,PUEBLO YAQUI,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
26018,16,MARTE R GOMEZ,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
26018,17,QUETCHEHUECA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
26019,1,COMISARIA GENERAL DE LA POLICIA PREVENTIVA Y TRANSITO MUNICIPAL,1,4,4,0,0,3,3,0,0,1,1,0,0,,0,0,0,0,,,,1271,1268,3,0,,1229,1226,3,0,,42,42,0,0,,0,0,0,0,,,
26020,1,COMANDANCIA MUNICIPAL,1,2,0,0,2,0,0,0,0,0,0,0,0,,2,0,0,2,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
26021,1,COMANDANCIA LA COLORADA,1,2,1,1,0,2,1,1,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
26021,2,COMISARIA DE TECORIPA,1,2,1,1,0,2,1,1,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
26022,1,COMANDANCIA MUNICIPAL,1,2,2,0,0,1,1,0,0,1,1,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
26023,1,COMANDANCIA MUNICIPAL,1,2,2,0,0,1,1,0,0,1,1,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
26024,1,COMANDANCIA MUNICIPAL,1,2,2,0,0,0,0,0,0,0,0,0,0,,2,2,0,0,,,,1,1,0,0,,1,1,0,0,,0,0,0,0,,0,0,0,0,,,
26025,1,COMISARIA,1,7,0,0,7,0,0,0,0,0,0,0,0,,7,0,0,7,,,,814,814,0,0,,774,774,0,0,,40,40,0,0,,0,0,0,0,,,
26026,1,COMISARIA DE SEGURIDAD PUBLICA ETCHOJOA,1,2,2,0,0,1,1,0,0,1,1,0,0,,0,0,0,0,,,,402,397,5,0,,390,385,5,0,,12,12,0,0,,0,0,0,0,,,
26026,2,COMISARIA SAHUARAL,1,1,1,0,0,1,1,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
26026,3,COMISARIA BASCONCOBE,1,1,1,0,0,1,1,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
26026,4,COMISARIA BACOBAMPO,1,1,1,0,0,1,1,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
26026,5,COMISARIA BUAYSIACOBE,1,1,1,0,0,1,1,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
26026,6,COMISARIA BACAME,1,1,1,0,0,1,1,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
26026,7,COMISARIA SAN PEDRO,1,1,1,0,0,1,1,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
26026,8,COMISARIA CHUCARIT,1,1,1,0,0,1,1,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
26026,9,COMISARIA SEBAMPO,1,1,1,0,0,1,1,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
26026,10,COMISARIA BOCANA,1,1,1,0,0,1,1,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
26027,1,POLICIA PREVENTIVA Y TRANSITO MUNICIPAL ESQUEDA,1,2,0,0,2,0,0,0,0,0,0,0,0,,2,0,0,2,,,,79,79,0,0,,72,72,0,0,,7,7,0,0,,0,0,0,0,,,
26027,2,POLICIA PREVENTIVA Y TRANSITO MUNICIPAL FRONTERAS,1,2,0,0,2,0,0,0,0,0,0,0,0,,2,0,0,2,,,,14,14,0,0,,14,14,0,0,,0,0,0,0,,0,0,0,0,,,
26028,1,COMISARIA,1,2,0,0,2,0,0,0,0,0,0,0,0,,2,0,0,2,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
26029,1,COMANDANCIA DE GUAYMAS,9,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,NSS,,NSS,NSS,NSS,NSS,,,,NSS,NSS,NSS,NSS,,NSS,NSS,NSS,NSS,,NSS,NSS,NSS,NSS,,NSS,NSS,NSS,NSS,,,
26030,1,ZONA 1,1,9,6,3,0,8,6,2,0,1,0,1,0,,0,0,0,0,,,,6008,0,0,6008,,NSS,0,0,NSS,,NSS,0,0,NSS,,6008,0,0,6008,,,
26030,2,ZONA 2,1,13,10,1,2,0,0,0,0,1,0,1,0,,12,10,0,2,,,,4426,0,0,4426,,NSS,0,0,NSS,,NSS,0,0,NSS,,4426,0,0,4426,,,
26030,3,ZONA 3,1,4,4,0,0,3,3,0,0,1,1,0,0,,0,0,0,0,,,,5948,0,0,5948,,NSS,0,0,NSS,,NSS,0,0,NSS,,5948,0,0,5948,,,
26030,4,ZONA 4,1,4,4,0,0,3,3,0,0,1,1,0,0,,0,0,0,0,,,,2367,0,0,2367,,NSS,0,0,NSS,,NSS,0,0,NSS,,2367,0,0,2367,,,
26030,5,ZONA 5,1,4,4,0,0,3,3,0,0,1,1,0,0,,0,0,0,0,,,,4271,0,0,4271,,NSS,0,0,NSS,,NSS,0,0,NSS,,4271,0,0,4271,,,
26030,6,ZONA 6,1,10,0,0,10,0,0,0,0,0,0,0,0,,10,0,0,10,,,,3141,0,0,3141,,NSS,0,0,NSS,,NSS,0,0,NSS,,3141,0,0,3141,,,
26030,7,CENTRAL 22,1,4,4,0,0,3,3,0,0,1,1,0,0,,0,0,0,0,,,,144,0,0,144,,NSS,0,0,NSS,,NSS,0,0,NSS,,144,0,0,144,,,
26030,8,CENTRAL 20,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,,
26030,9,CENTRAL 4,1,4,0,0,4,0,0,0,0,0,0,0,0,,4,0,0,4,,,,1312,0,0,1312,,NSS,0,0,NSS,,NSS,0,0,NSS,,1312,0,0,1312,,,
26030,10,CENTRAL 9 Y 10,1,4,0,0,4,0,0,0,0,0,0,0,0,,4,0,0,4,,,,15,0,0,15,,NSS,0,0,NSS,,NSS,0,0,NSS,,15,0,0,15,,,
26031,1,COMANDANCIA HUACHINERA,1,3,2,0,1,1,1,0,0,1,1,0,0,,1,0,0,1,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
26032,1,SEGURIDAD PUBLICA MUNICIPAL,1,3,3,0,0,1,1,0,0,1,1,0,0,,1,1,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
26033,1,ESTACION LUIS,1,1,1,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
26033,2,BOCAS,1,1,1,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
26033,3,CAMAHUIROA,1,1,1,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
26033,4,YAVAROS,1,1,1,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
26033,5,JUPARE,1,1,1,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
26033,6,ETCHOROPO,1,1,1,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,,
