ubicageo_f,numeral,nombre1,rnsnni1,comint1,comint2
30047,1,COMANDANCIA DE SEGURIDAD PUBLICA MUNICIPAL,1,1,1
30048,1,POLICIA MUNICIPAL DE COSOLEACAQUE,1,8,8
30049,1,NO APLICA,0,NA,NA
30050,1,COMANDANCIA MUNICIPAL,1,1,1
30051,1,NO APLICA,0,NA,NA
30052,1,COMANDANCIA MUNICIPAL,1,1,1
30053,1,COMANDANCIA MUNICIPAL,1,3,3
30054,1,COMANDANCIA MUNICIPAL,1,1,1
30055,1,COMANDANCIA DE SEGURIDAD PUBLICA DE CHALMA,1,1,1
30056,1,COMANDANCIA MUNICIPAL DE CHICONAMEL,2,NA,NA
30057,1,COMANDANCIA MUNICIPAL,2,NA,NA
30058,1,COMANDANCIA CHICONTEPEC,1,1,1
30059,1,COMANDANCIA MUNICIPAL,1,4,4
30060,1,COMANDANCIA DE POLICIA MUNICIPAL,1,1,1
30061,1,POLICIA MUNICIPAL,1,6,6
30062,1,COMANDANCIA MUNICIPAL CHOCAMAN,1,1,1
30063,1,COMANDANCIA MUNICIPAL,1,2,1
30064,1,COMANDANCIA MUNICIPAL,1,1,1
30065,1,COMANDANCIA DE EMILIANO ZAPATA,1,5,5
30066,1,COMANDANCIA MUNICIPAL,1,1,0
30067,1,COMANDANCIA MUNICIPAL,1,1,1
30068,1,NO APLICA,0,NA,NA
30069,1,COMANDANCIA MUNICIPAL,1,2,2
30070,1,COMANDANCIA MUNICIPAL,1,1,1
30071,1,DIRECCION DE SEGURIDAD PUBLICA,1,7,7
30072,1,COMANDANCIA MUNICIPAL,1,1,1
30073,1,COMANDANCIA MUNICIPAL HUEYAPAN DE OCAMPO,1,3,3
30074,1,COMANDANCIA MUNICIPAL,9,NSS,NSS
30075,1,COMANDANCIA MUNICIPAL,9,NSS,NSS
30076,1,COMANDANCIA MUNICIPAL,1,1,0
30077,1,COMANDANCIA MUNICIPAL,1,1,1
30078,1,COMANDANCIA MUNICIPAL,1,1,1
30079,1,COMANDANCIA MUNICIPAL,1,1,1
30080,1,COMANDANCIA DE IXHUATLAN DEL CAFE,1,1,1
30081,1,COMANDANCIA DE IXHUATLANCILLO,1,2,2
30082,1,NO APLICA,0,NA,NA
30083,1,COMANDANCIA MUNICIPAL,1,1,1
30084,1,COMANDANCIA MUNICIPAL ACREDITABLE,1,1,1
30085,1,DIRECCION DE POLICIA MUNICIPAL,1,3,3
30086,1,COMANDANCIA DE LA POLICIA MUNICIPAL DE JALACINGO VER,1,4,4
30087,1,DIRECCION DE SEGURIDAD CIUDADANA Y TRANSITO MUNICIPAL,1,78,78
30087,2,LAGUNILLA,1,13,13
30088,1,COMANDANCIA DE JALCOMULCO,1,1,1
30089,1,COMANDANCIA MUNICIPAL,1,1,1
30090,1,COMANDANCIA MUNICIPAL,1,1,1
30091,1,COMANDANCIA MUNICIPAL,1,1,1
30092,1,COMANDANCIA MUNICIPAL,1,3,3
30093,1,COMANDANCIA,1,1,1
30094,1,COMANDANCIA MUNICIPAL DE JUAN RODRIGUEZ CLARA,1,1,1
30095,1,POLICIA MUNICIPAL,1,1,1
30096,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,2,NA,NA
30097,1,COMANDANCIA,1,3,3
30098,1,COMANDANCIA,1,1,1
30099,1,COMANDANCIA MUNICIPAL DE MALTRATA,1,1,1
30100,1,COMANDANCIA,1,1,1
30101,1,COMANDANCIA DE SEGURIDAD PUBLICA DE MARIANO,1,4,4
30102,1,COMANDANCIA MUNICIPAL,1,10,10
30103,1,NO APLICA,0,NA,NA
30104,1,COMANDANCIA DE SEGURIDAD PUBLICA MUNICIPAL,1,1,1
30105,1,CENTRO DE EMERGENCIAS,9,NSS,NSS
30106,1,COMANDANCIA,1,1,1
30107,1,COMANDANCIA MUNICIPAL,2,NA,NA
30108,1,BASE HERMES,1,7,7
30109,1,COMANDANCIA MUNICIPAL,1,5,5
30110,1,COMANDANCIA,2,NA,NA
30111,1,MOLOACAN,2,NA,NA
30111,2,VILLA CUICHAPA,1,1,1
30112,1,DIRECCION DE SEGURIDAD PUBLICA,1,1,1
30113,1,COMANDANCIA MUNICIPAL NARANJAL,1,1,1
30114,1,COMANDANCIA DE LA POLICIA PREVENTIVA,1,1,1
30115,1,COMANDANCIA DE POLICIA NOGALES,1,2,2
30116,1,COMANDANCIA MUNICIPAL DE OLUTA,1,2,2
30117,1,COMANDANCIA MUNICIPAL OMEALCA,1,4,4
30118,1,COMISARIA DE POLICIA MUNICIPAL,1,46,27
30119,1,COMANDANCIA,1,1,1
30120,1,COMANDANCIA MUNICIPAL DE OTEAPAN,1,1,1
30121,1,COMANDANCIA MUNICIPAL,1,1,1
30122,1,COMANDANCIA MUNICIPAL DE PAJAPAN,1,1,1
30123,1,COMANDANCIA DE LA POLICIA MUNICIPAL,1,2,2
30124,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,10,10
30124,2,FARO 1,1,1,1
30125,1,COMANDANCIA,1,1,1
30126,1,COMANDANCIA DE LA POLICIA MUNICIPAL ACREDITABLE,1,2,2
30127,1,COMANDANCIA DE POLICIA,2,NA,NA
30128,1,DIRECCION DE SEGURIDAD PUBLICA PEROTE,1,3,1
30129,1,COMANDANCIA MUNICIPAL,1,1,1
30130,1,CENTRO INTEGRAL DE SEGURIDAD PUBLICA MUNICIPAL,1,3,3
30131,1,COMANDANCIA DE LA POLICIA MUNICIPAL PREVENTIVA DEL MUNICIPIO DE POZA RICA DE HIDALGO VERACRUZ DE IGNACIO DE LA LLAVE,1,14,14
30132,1,COMANDANCIA MUNICIPAL,1,1,1
30133,1,COMANDANCIA MUNICIPAL ALMOLOYITA,1,2,2
30134,1,COMANDANCIA MUNICIPAL DE PUENTE NACIONAL,1,1,1
30135,1,DIRECCION DE POLICIA,1,1,1
30136,1,COMANDANCIA RAFAEL LUCIO,1,1,1
30137,1,COMANDANCIA MUNICIPAL,1,1,1
30138,1,DELEGACION DE SEGURIDAD PUBLICA,1,2,1
30139,1,COMANDANCIA MUNICIPAL,1,1,1
30140,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,2,2
30141,1,COMISARIA GENERAL DE LA POLICIA PREVENTIVA MUNICIPAL,1,6,6
30142,1,COMANDANCIA DE SAN JUAN EVANGELISTA,1,1,1
30143,1,SEGURIDAD PUBLICA MUNICIPAL,1,1,1
30144,1,NO APLICA,0,NA,NA
30145,1,POLICIA MUNICIPAL,1,1,1
30146,1,COMANDANCIA MUNICIPAL,2,NA,NA
30147,1,POLICIA ESTATAL,2,NA,NA
30148,1,COMANDANCIA SEGURIDAD PUBLICA,2,NA,NA
30149,1,SEGURIDAD PUBLICA MUNICIPAL,1,1,1
30150,1,COMANDANCIA MUNICIPAL,1,1,1
30151,1,COMANDANCIA MUNICIPAL DE TAMIAHUA,1,1,1
30152,1,COMANDANCIA MUNICIPAL,1,1,1
30153,1,COMANDANCIA MUNICIPAL,1,1,1
30154,1,COMANDANCIA MUNICIPAL,1,2,2
30155,1,COMANDANCIA CENTRO,1,5,5
30156,1,COMANDANCIA TATATILA,1,1,1
30157,1,COMANDANCIA MUNICIPAL,1,1,1
30158,1,COMANDANCIA DE SEGURIDAD PUBLICA,1,1,1
30159,1,COMANDANCIA MUNICIPAL,2,NA,NA
30160,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,8,8
30161,1,COMANDANCIA MUNICIPAL PREVENTIVA,1,1,1
30162,1,COMANDANCIA MUNICIPAL,1,1,1
30163,1,COMANDANCIA MUNICIPAL,2,NA,NA
30164,1,COMANDANCIA MUNICIPAL,1,1,1
30165,1,COMANDANCIA MUNICIPAL DE TEPATLAXCO,1,1,1
30166,1,DIRECCION DE SEGURIDAD PUBLICA,1,1,1
30167,1,COMANDANCIA DE POLICIA MUNICIPAL,1,2,1
30168,1,COMANDANCIA MUNICIPAL,1,1,1
30169,1,NO APLICA,0,NA,NA
30170,1,COMANDANCIA MUNICIPAL,1,1,0
30171,1,COMANDANCIA TEXHUACAN,1,1,1
30172,1,COMANDANCIA MUNICIPAL,1,1,1
30173,1,COMANDANCIA DE POLICIA MUNICIPAL DE TEZONAPA,1,2,2
30174,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL DE TIERRA BLANCA,1,8,8
30175,1,COMANDANCIA DE POLICIA DE TIHUATLAN,1,6,6
30176,1,COMANDANCIA MUNICIPAL DE TLACOJALPAN,1,2,2
30177,1,COMANDANCIA MUNICIPAL,1,1,1
30178,1,COMANDANCIA MUNICIPAL,1,1,1
30179,1,COMANDANCIA MUNICIPAL,1,1,1
30180,1,COMANDANCIA MUNICIPAL DE TLACHICHILCO,2,NA,NA
30181,1,COMANDANCIA MUNICIPAL,1,2,2
30181,2,AGENCIA PIEDRAS NEGRAS,2,NA,NA
30182,1,NO APLICA,0,NA,NA
30183,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,5,4
30184,1,COMANDANCIA DE TLAQUILPA,2,NA,NA
30185,1,COMANDANCIA DE TLILAPAN,2,NA,NA
30186,1,COMANDANCIA DE LA POLICIA MUNICIPAL DE TOMATLAN,1,1,1
30187,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,1,1
30188,1,COMANDANCIA DE POLICIA TOTUTLA,1,1,1
30189,1,DIRECCION GENERAL DE POLICIA MUNICIPAL,1,4,4
30190,1,COMANDANCIA MUNICIPAL,2,NA,NA
30191,1,COMANDANCIA DE POLICIA ESTATAL,9,NSS,NSS
30192,1,DIRECCION DE SEGURIDAD PUBLICA,1,1,1
30193,1,POLICIA MUNICIPAL,1,48,48
30194,1,COMANDANCIA MUNICIPAL,2,NA,NA
30195,1,COMANDANCIA MUNICIPAL,2,NA,NA
30196,1,DIRECCION DE SEGURIDAD PUBLICA,1,2,2
30197,1,POLICIA MUNICIPAL,1,1,1
30198,1,COMANDANCIA MUNICIPAL,2,NA,NA
30199,1,COMANDANCIA MUNICIPAL,1,1,1
30200,1,COMANDANCIA MUNICIPAL,1,1,1
30201,1,COMANDANCIA,1,2,0
30201,2,PREVENTIVA,2,NA,NA
30202,1,COMANDANCIA MUNICIPAL,1,1,1
30203,1,COMANDANCIA ZOZOCOLCO,1,1,1
30204,1,COMANDANCIA DE POLICIA MUNICIPAL,1,2,2
30205,1,COMANDANCIA MUNICIPAL,2,NA,NA
30206,1,COMANDANCIA,1,5,5
30207,1,COMANDANCIA MUNICIPAL,1,1,1
30208,1,COMANDANCIA MUNICIPAL ACREDITABLE,1,1,1
30209,1,SEGURIDAD PUBLICA MUNICIPAL,1,1,1
30210,1,COMANDANCIA MUNICIPAL,1,1,1
30211,1,DIRECCION DE SEGURIDAD PUBLICA,1,1,1
30212,1,COMANDANCIA MUNICIPAL,2,NA,NA
31001,1,COMANDANCIA MUNICIPAL DE ABALA,2,NA,NA
31002,1,COMANDANCIA MUNICIPAL ACANCEH,1,1,1
31003,1,COMANDANCIA MUNICIPAL DE AKIL,1,1,1
31004,1,DIRECCION DE SEGURIDAD PUBLICA,1,1,1
31005,1,DIRECCION DE SEGURIDAD PUBLICA,2,NA,NA
31006,1,COMANDANCIA DE LA POLICIA MUNICIPAL DE BUCTZOTZ,1,1,0
31007,1,DIRECCION DE SEGURIDAD PUBLICA DE CACALCHEN,1,1,1
31008,1,COMANDANCIA DE CALOTMUL,2,NA,NA
31008,2,COMANDANCIA DE POCOBOCH,2,NA,NA
31008,3,COMANDANCIA DE TAHCABO,2,NA,NA
31009,1,COMANDANCIA DE CANSAHCAB,1,1,1
31010,1,COMANDANCIA MUNICIPAL DE CANTAMAYEC,2,NA,NA
31011,1,COMANDANCIA MUNICIPAL DE CELESTUN,1,1,1
31012,1,COMANDANCIA MUNICIPAL DE CENOTILLO,2,NA,NA
31012,2,COMANDANCIA DE TIXBACAB,2,NA,NA
31013,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,3,3
31014,1,COMANDANCIA DE SEGURIDAD PUBLICA MUNICIPAL DE CUNCUNUL,2,NA,NA
31015,1,SEGURIDAD PUBLICA MUNICIPAL,1,1,1
31016,1,COMANDANCIA DE CHACSINKIN,1,1,1
31017,1,COMANDANCIA DE CHANKOM,2,NA,NA
31017,2,COMANDANCIA DE TICIMUL,2,NA,NA
31017,3,COMANDANCIA DE XCOCAIL,2,NA,NA
31017,4,COMANDANCIA DE XCOPTEIL,2,NA,NA
31017,5,COMANDANCIA DE XKALAKDZONOT,2,NA,NA
31017,6,COMANDANCIA DE XANLAH,2,NA,NA
31017,7,COMANDANCIA DE MUCHUCUXCAH,2,NA,NA
31017,8,COMANDANCIA DE TZUCMUC,2,NA,NA
31018,1,COMANDANCIA MUNICIPAL DE CHAPAB,2,NA,NA
31018,2,COMANDANCIA MUNICIPAL DE CITINCABCHEN,2,NA,NA
31019,1,COMANDANCIA DE CHEMAX,1,2,2
31019,2,COMANDANCIA DE X CAN,2,NA,NA
31019,3,CAMANDANCIA XALAU,2,NA,NA
31019,4,CAMANDANCIA DE CATZIN,2,NA,NA
31019,5,COMANDANCIA DE SISBICHEN,2,NA,NA
31019,6,COMANDANCIA MUCEL,2,NA,NA
31019,7,COMANDANCIA DE KUXEB,2,NA,NA
31019,8,COMANDANCIA USPIBIL,2,NA,NA
31019,9,COMANDANCIA SAN PEDRO CHEMAX,2,NA,NA
31019,10,COMANDANCIA CHECHMIL,2,NA,NA
31019,11,COMANDANCIA DE COCOYOL,2,NA,NA
31020,1,DIRECCION DE SEGURIDAD PUBLICA,1,1,1
31021,1,COMANDANCIA DE CHICHIMILA,1,1,1
31021,2,COMANDANCIA DE DZITOX,2,NA,NA
31021,3,COMANDANCIA SAN PEDRO,2,NA,NA
31021,4,COMANDANCIA DE CHAN XCAIL,2,NA,NA
31021,5,COMANDANCIA DE CELTUN,2,NA,NA
31022,1,COMANDANCIA MUNICIPAL DE CHIKINDZONOT,2,NA,NA
31023,1,DIRECCION DE SEGURIDAD PUBLICA,1,1,0
31024,1,COMANDANCIA MUNICIPAL DE CHUMAYEL,2,NA,NA
31025,1,COMANDANCIA MUNICIPAL,2,NA,NA
31026,1,DIRECCION DE SEGURIDAD PUBLICA,1,1,1
31027,1,COMANDANCIA,1,2,2
31028,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO,2,NA,NA
31029,1,COMANDANCIA MUNICIPAL,1,1,1
31030,1,COMANDANCIA DE DZITAS,2,NA,NA
31030,2,COMANDANCIA DE XOCENPICH,2,NA,NA
31031,1,COMANDANCIA DE LA POLICIA MUNICIPAL DE DZONCAUICH,1,1,1
31032,1,COMANDANCIA DE ESPITA,1,1,1
31033,1,COMANDANCIA MUNICIPAL,1,1,1
31033,2,COMANDANCIA CEPEDA,2,NA,NA
31033,3,COMANDANCIA DZIDZIBACHI,2,NA,NA
31033,4,COMANDANCIA KACABCHEN,2,NA,NA
31033,5,COMANDANCIA SANTA MARIA ACU,2,NA,NA
31033,6,COMANDANCIA SAN MATEO,2,NA,NA
31033,7,COMANDANCIA SAN ANTONIO SIHO,2,NA,NA
31033,8,COMANDANCIA CUCH HOLOCH,2,NA,NA
31034,1,COMANDANCIA MUNICIPAL,1,1,1
31035,1,DIRECCION DE SEGURIDAD PUBLICA,1,1,0
31036,1,COMANDANCIA MUNICIPAL DE HOMUN,1,1,1
31037,1,COMANDANCIA MUNICIPAL DE HUHI,1,1,1
31038,1,COMANDANCIA CUARTEL JUAREZ,1,1,1
31038,2,COMANDANCIA BASE SISAL,2,NA,NA
31038,3,COMANDANCIA BASE TEXAN,2,NA,NA
31038,4,COMANDANCIA DEL PALACIO DE HUNUCMA,2,NA,NA
31038,5,COMANDANCIA BASE POLIFUNCIONAL,2,NA,NA
31038,6,COMANDANCIA BASE FATIMA,2,NA,NA
31039,1,DIRECCION DE SEGURIDAD PUBLICA DE IXIL,2,NA,NA
31040,1,DEPARTAMENTO DE SEGURIDAD PUBLICA,1,1,1
31041,1,DIRECCION DE SEGURIDAD PUBLICA DE KANASIN,1,11,11
31041,2,SUB DELEGACION SUR,1,3,3
31042,1,COMANDANCIA DE KANTUNIL,1,1,1
31042,2,COMANDANCIA DE HOLCA,2,NA,NA
31043,1,COMANDANCIA MUNICIPAL,2,NA,NA
31044,1,COMANDANCIA MUNICIPAL,1,1,1
31045,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,1,1
31046,1,COMANDANCIA MUNICIPAL DE MAMA,2,NA,NA
31047,1,COMANDANCIA DE MANI,2,NA,NA
31047,2,COMANDANCIA DE TIPIKAL,2,NA,NA
31048,1,DIRECCION DE SEGURIDAD PUBLICA,1,1,1
31049,1,COMANDANCIA MUNICIPAL,2,NA,NA
31050,1,DIRECCION DE POLICIA MUNICIPAL DE MERIDA,1,7,7
31051,1,COMANDANCIA DE POLICIA MUNICIPAL,1,1,1
31052,1,DIRECCION DE SEGURIDAD PUBLICA Y VIALIDAD,1,3,3
31053,1,COMANDANCIA DE LA DIRECCION DE SEGURIDAD PUBLICA,1,1,1
31054,1,DIRECCION DE SEGURIDAD PUBLICA,2,NA,NA
31055,1,COMANDANCIA MUNICIPAL DE OPICHEN,1,1,0
31056,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,2,2
31057,1,COMANDANCIA MUNICIPAL DE PANABA,1,3,3
31058,1,COMANDANCIA MUNICIPAL DE PETO,1,2,2
31059,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO,1,21,21
31060,1,COMANDANCIA MUNICIPAL DE QUINTANA ROO,1,1,1
31061,1,COMANDANCIA DE POLICIA DE RIO LAGARTOS,1,1,1
31061,2,COMANDANCIA DE LAS COLORADAS,2,NA,NA
31062,1,COMANDANCIA MUNICIPAL,1,1,1
31063,1,COMANDANCIA DE SAMAHIL,2,NA,NA
31064,1,COMANDANCIA MUNICIPAL DE SANAHCAT,1,1,1
31065,1,COMANDANCIA MUNICIPAL DE SAN FELIPE,2,NA,NA
31066,1,COMANDANCIA MUNICIPAL,2,NA,NA
31067,1,COMANDANCIA MUNICIPAL DE SEYE,1,1,1
31068,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL DE SINANCHE,2,NA,NA
31068,2,COMANDANCIA DE POLICIA DE SAN CRISANTO MUNICIPIO DE SINANCHE,2,NA,NA
31069,1,COMANDANCIA DE SOTUTA,1,1,1
31069,2,COMANDANCIA DE LA COMISARIA DE TABI,2,NA,NA
31069,3,COMANDANCIA DE LA COMISARIA DE TIBOLON,2,NA,NA
31069,4,COMANDANCIA DE LA COMISARIA DE ZAVALA,2,NA,NA
31070,1,COMANDANCIA MUNICIPAL,1,2,2
31071,1,COMANDANCIA MUNICIPAL DE SUDZAL,2,NA,NA
31072,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,1,1
31073,1,COMANDANCIA MUNICIPAL,2,NA,NA
31074,1,COMANDANCIA DE TAHMEK,2,NA,NA
31075,1,COMANDANCIA MUNICIPAL DE TEABO,2,NA,NA
31076,1,COMANDANCIA MUNICIPAL DE TECOH,1,1,1
31076,2,COMANDANCIA CHINKILA,2,NA,NA
31076,3,COMANDANCIA SABBACCHE,2,NA,NA
31076,4,COMANDANCIA LEPAN,2,NA,NA
31076,5,COMANDANCIA TELCHAQUILLO,2,NA,NA
31076,6,COMANDANCIA PIXYA,2,NA,NA
31076,7,COMANDANCIA XCANCHAKAN,2,NA,NA
31076,8,COMANDANCIA MAHZUCIL,2,NA,NA
31077,1,COMANDANCIA DE LA POLICIA MUNICIPAL DE TEKAL DE VENEGAS,1,1,0
31078,1,DIRECCION DE SEGURIDAD PUBLICA,1,1,1
31079,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL DE TEKAX,1,10,8
31080,1,COMANDANCIA MUNICIPAL DE TEKIT,1,1,1
31081,1,COMANDANCIA DE LA POLICIA MUNICIPAL,1,1,1
31082,1,DIRECCION DE SEGURIDAD PUBLICA,1,1,1
31083,1,DIRECCION DE SEGURIDAD PUBLICA,1,2,1
31084,1,COMANDANCIA DE LA POLICIA MUNICIPAL DE TEMAX,1,1,1
31085,1,COMANDANCIA SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,1,1
31086,1,COMANDANCIA TEPAKAN,1,1,1
31087,1,DIRECCION DE SEGURIDAD PUBLICA,1,1,1
31088,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,2,NA,NA
31089,1,COMANDANCIA MUNICIPAL,1,3,3
31090,1,COMANDANCIA DE TIMUCUY,2,NA,NA
31091,1,COMANDANCIA DE TINUM,2,NA,NA
31091,2,COMANDANCIA DE PISTE,2,NA,NA
31091,3,COMANDANCIA DE SAN FRANCISCO GRANDE,2,NA,NA
31091,4,COMANDANCIA DE TOHOPKU,2,NA,NA
31091,5,COMANDANCIA DE XCALACOOP,2,NA,NA
31092,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,1,1
31093,1,DIRECCION DE SEGURIDAD PUBLICA,1,1,1
31094,1,COMANDANCIA DE TIXMEHUAC,2,NA,NA
31095,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO,1,1,1
31096,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO,1,25,25
31097,1,COMANDANCIA DE LA POLICIA MUNICIPAL DE TUNKAS,1,1,0
31098,1,COMANDANCIA MUNICIPAL DE TZUCACAB,1,2,2
31099,1,COMANDANCIA DE SEGURIDAD PUBLICA Y TRANSITO DE UAYMA,2,NA,NA
31100,1,COMANDANCIA MUNICIPAL DE UCU,1,1,1
31101,1,DIRECCION DE POLICIA MUNICIPAL CUARTEL MIGUEL HIDALGO,1,10,10
31102,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL DE VALLADOLID,1,31,31
31103,1,COMANDANCIA DE XOCCHEL,1,1,1
31104,1,COMANDANCIA DE POLICIA DE YAXCABA,1,1,0
31104,2,COMANDANCIA DE POLICIA DE KANCABDZONOT,2,NA,NA
31104,3,COMANDANCIA DE LIBRE UNION,2,NA,NA
31105,1,DIRECCION DE SEGURIDAD PUBLICA,1,1,1
31106,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,1,1
31106,2,COMANDANCIA DE LA COMISARIA DE CHABIHAU,2,NA,NA
32001,1,SEGURIDAD PUBLICA DE APOZOL,1,1,1
32002,1,NO APLICA,0,NA,NA
32003,1,COMANDANCIA MUNICIPAL,1,1,1
32004,1,COMANDANCIA DE SEGURIDAD PUBLICA MUNICIPAL,1,1,1
32005,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,8,5
32006,1,COMANDANCIA DE POLICIA CAÑITAS DE FELIPE PESCADOR,1,1,1
32007,1,COMANDANCIA DE SEGURIDAD PUBLICA,1,2,2
32008,1,COMANDANCIA,1,1,1
32009,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,1,1
32010,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,20,20
32010,2,MODULO DE POLICIA MUNICIPAL,2,NA,NA
32011,1,COMANDANCIA DE SEGURIDAD PUBLICA,1,1,1
32012,1,SEGURIDAD PUBLICA,1,2,1
32013,1,COMANDANCIA MUNICIPAL,1,1,1
32014,1,SEGURIDAD PUBLICA,1,1,1
32015,1,COMANDANCIA DE SEGURIDAD PUBLICA EL PLATEADO,2,NA,NA
32016,1,SEGURIDAD PUBLICA MUNICIPAL,1,4,4
32017,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,28,28
32018,1,SEGURIDAD PUBLICA,1,1,1
32019,1,SEGURIDAD PUBLICA,1,3,3
32020,1,POLICIA MUNICIPAL,1,8,5
32021,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,1,1
32022,1,DIRECCION DE SEGURIDAD PUBLICA,1,1,1
32023,1,SEGURIDAD PUBLICA,1,2,2
32024,1,COMANDANCIA LORETO,1,2,2
32025,1,SEGURIDAD PUBLICA MUNICIPAL LUIS MOYA,1,1,1
32026,1,SEGURIDAD PUBLICA MAZAPIL,1,3,3
32026,2,COMANDANCIA SAN TIBURCIO,2,NA,NA
32027,1,SEGURIDAD PUBLICA DE MELCHOR OCAMPO,1,2,2
32028,1,DIRECCION DE SEGURIDAD PUBLICA,1,1,1
32029,1,POLICIA MUNICIPAL MIGUEL AUZA,1,1,1
32030,1,COMANDANCIA MOMAX,1,3,3
32031,1,DIRECCION DE SEGURIDAD PUBLICA,2,NA,NA
32032,1,COMANDANCIA DE POLICIA MORELOS,1,4,4
32032,2,CASETA PILAS,2,NA,NA
32032,3,CASETA HACIENDA NUEVA,2,NA,NA
32032,4,COMANDANCIA CALIFORNIA,2,NA,NA
32033,1,SEGURIDAD PUBLICA MUNICIPAL,1,1,1
32034,1,SEGURIDAD PUBLICA,1,5,5
32034,2,MODULO TLACHICHILA,2,NA,NA
32035,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,1,1
32036,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,5,5
32037,1,DIRECCION DE SEGURIDAD PUBLICA,1,4,4
32038,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,3,3
32039,1,DIRECCION DE SEGURIDAD PUBLICA,1,10,10
32040,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,1,1
32041,1,SECRETARIA DE SEGURIDAD PUBLICA EL SALVADOR,1,1,1
32042,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,9,9
32043,1,COMANDANCIA SUSTICACAN,1,1,1
32044,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,1,1
32045,1,COMANDANCIA DE POLICIA,1,2,2
32046,1,DIRECCION DE SEGURIDAD PUBLICA,1,2,2
32047,1,SEGURIDAD PUBLICA,1,1,1
32048,1,CENTRAL,1,2,2
32048,2,CENTRAL 1,2,NA,NA
32049,1,DIRECCION DE SEGURIDAD PUBICA,1,7,7
32050,1,NO APLICA,0,NA,NA
32051,1,SECRETARIA DE SEGURIDAD PUBLICA VILLA DE COS,1,3,3
32052,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,1,1
32053,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,2,2
32054,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,1,1
32055,1,DIRECCION MUNICIPAL DE SEGURIDAD PUBLICA Y TRANSITO,1,5,4
32056,1,SECRETARIA DE SEGURIDAD PUBLICA,1,33,33
32057,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,1,1
32058,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,1,1
